<<<<<<< HEAD:R/data/WIP/LM_CVA.csv
"","LM1x","LM2x","LM3x","LM4x","LM5x","LM6x","LM7x","LM8x","LM9x","LM1y","LM2y","LM3y","LM4y","LM5y","LM6y","LM7y","LM8y","LM9y","Genus"
"62",0.392166743054266,0.291307057354323,0.0024335490033859,-0.118165179626974,-0.339826820424863,-0.495122589432217,0.0230482069738433,0.0963844226868647,0.147774610411363,0.156204979000433,0.207607222673973,0.176178054618104,0.206758740240165,0.0342040473603123,0.0206700527042907,-0.182527450040598,-0.291099510833644,-0.32799613572304,"Ceratina"
"63",0.446202122999224,0.321362325520447,-0.0745630008777831,-0.182819728704034,-0.346576477999723,-0.476342330655498,0.0376326984881167,0.102438236231658,0.172666154997592,0.109264158249057,0.212232175528492,0.122111450931023,0.147120413950687,0.047775698721108,0.0409497656761774,-0.0858710179770814,-0.28221370550042,-0.311368939579039,"Diadasia"
"64",0.451073332022991,0.332413473929071,-0.0701233301615678,-0.192373142048168,-0.340217013313834,-0.478663492708466,0.0404929301597575,0.0945383880394142,0.162858854080802,0.127740719973395,0.208024687304053,0.109079670188606,0.138138134691463,0.0453815772540736,0.0500496179469067,-0.0976191250686542,-0.276613228749409,-0.304182053540435,"Diadasia"
"65",0.438842676756712,0.323269895454367,-0.0591433499611893,-0.183963108354603,-0.354212659002284,-0.466389678063118,0.0275868126643397,0.0983892579484655,0.17562015255731,0.115719181490023,0.2191409055285,0.12059030620632,0.150143799893483,0.0398390337086759,0.051657288916595,-0.109171760239059,-0.277578990136178,-0.310339765368358,"Diadasia"
"66",0.454559976637275,0.32570822025534,-0.075024094203921,-0.181210470563394,-0.347677367859658,-0.47571261890355,0.0384672739456535,0.0981056404319087,0.162783440260349,0.124091578271247,0.206043044127633,0.115524586505189,0.14286416096109,0.0454680432826584,0.0443214325781143,-0.0979434367974299,-0.27571032671498,-0.304659082213522,"Diadasia"
"67",0.439760419128826,0.322932323431674,-0.0764627541760223,-0.190228312958253,-0.337815172549571,-0.470035814778215,0.0503268904259991,0.0983504767981864,0.163171944677377,0.123476038427796,0.213446272982024,0.122013144443473,0.148738518233565,0.0520707636718412,0.0455120611356147,-0.0956615067050442,-0.287324575731844,-0.322270716457424,"Diadasia"
"68",0.456397485162728,0.27192316297807,-0.030049508077718,-0.180066912838265,-0.365324057122987,-0.444725246876199,0.0373953096537108,0.0867706977814103,0.16767906933925,0.146374670712159,0.204315481257085,0.13801818540695,0.159086635947963,0.0263118348509214,0.0594601533241888,-0.0976092994691102,-0.285334343274309,-0.350623318755849,"Eucera"
"69",0.457878354571409,0.276042708216385,-0.026467376275089,-0.161792709183748,-0.367684079526338,-0.46048316384279,0.0382352352135173,0.0816298339121938,0.16264119691446,0.140524671570752,0.20547520346394,0.138959325254759,0.161145952981334,0.0160178485649637,0.0498966357456912,-0.0890700235249715,-0.277651565376505,-0.345298048679959,"Eucera"
"70",0.455960675731006,0.268697800056687,-0.0211891338620861,-0.169829689424691,-0.371746340306368,-0.442144415530742,0.0416782823634162,0.0804360594656235,0.158136761507159,0.146764138096248,0.213550546419829,0.14064398161864,0.162346771363249,0.0161549849684237,0.0563797849152919,-0.0928682751134405,-0.283842418853137,-0.3591295134151,"Eucera"
"71",0.451364538024741,0.266149455682803,-0.0382561728798096,-0.177433627511897,-0.355460903599724,-0.442268589172359,0.0414499812611386,0.0881925874715746,0.166262730723536,0.143927467484915,0.211618917336458,0.144313432051989,0.16706741185552,0.0248312598441547,0.0615749735742432,-0.099527784144258,-0.294732376571093,-0.359073301431927,"Eucera"
"72",0.444321907535151,0.266643248299055,-0.0245262368197284,-0.167016185508932,-0.368294138827846,-0.448455695932936,0.0430978996292966,0.0921502036907616,0.162078997935174,0.144441967457651,0.209024767195184,0.145891190701234,0.165154453065351,0.0262526185578869,0.0546893719385136,-0.0930020542135316,-0.291300045125156,-0.361152269577133,"Eucera"
"73",0.447087505462998,0.273208458947605,-0.0161440017623376,-0.158281856208689,-0.366026281781964,-0.453844902907337,0.036016147670072,0.083879034820603,0.154105895759051,0.151543996829932,0.213825720936,0.138464913892452,0.165002761723541,0.0206207339368569,0.0491509807514117,-0.0924582270664936,-0.287597347975917,-0.358553533027786,"Eucera"
"74",0.453119080038456,0.276859095854618,-0.0324193019591228,-0.160880931603707,-0.366904267267552,-0.451384921723154,0.0351582482534359,0.0855006635596705,0.160952334847352,0.146467404706009,0.210464534624471,0.135640835938362,0.16334088075371,0.0190647944845783,0.0558470186445268,-0.0985314146694596,-0.282383238931921,-0.349910815550277,"Eucera"
"75",0.440973099312109,0.265906511687716,-0.0266524846804745,-0.171893232897798,-0.361869314232467,-0.440794052418392,0.0372976440965642,0.089317436239527,0.167714392893218,0.144556399086443,0.213633543341263,0.150165638788103,0.168606477212189,0.0259638127660172,0.0577340183281505,-0.0970637700374195,-0.301299484357555,-0.362296635127189,"Eucera"
"76",0.449808627613629,0.27044156828879,-0.0259274000871052,-0.162181950103073,-0.37269542220234,-0.445567692083726,0.0409387776727062,0.0842024458397236,0.160981045061397,0.140802265980133,0.211766167665314,0.147165439895734,0.170215136450811,0.00810934493223855,0.05751082074419,-0.0923320667801815,-0.289329034092935,-0.3539080747953,"Eucera"
