,catalogNumber,LM1x,LM2x,LM3x,LM4x,LM5x,LM6x,LM7x,LM8x,LM9x,LM1y,LM2y,LM3y,LM4y,LM5y,LM6y,LM7y,LM8y,LM9y,Species,Genus,Subfamily,Family,Sex,Collection
1,EMEC_1773529_L,0.411108425,0.31927327,0.060569112,-0.074080394,-0.365451627,-0.487873777,-0.029638301,0.046186943,0.119906348,0.159088252,0.242562504,0.188387533,0.192273151,-0.014346275,-0.020794543,-0.141724621,-0.283706961,-0.321739041,Andrena prunorum,Andrena,Andreninae,Andrenidae,Female,UCSB
2,EMEC_1773529_R,0.409733195,0.321628547,0.055188835,-0.074721039,-0.367273158,-0.484701808,-0.02932758,0.047580163,0.121892845,0.155987345,0.244173096,0.189317162,0.191807826,-0.011525618,-0.020831273,-0.14631633,-0.280864788,-0.321747421,Andrena prunorum,Andrena,Andreninae,Andrenidae,Female,UCSB
3,EMEC_1773532_L,0.412560532,0.316853913,0.049378115,-0.082428174,-0.36868485,-0.491721447,-0.021649014,0.056922225,0.1287687,0.151157393,0.236802359,0.177630884,0.188548329,-0.007044288,-0.011544742,-0.137828956,-0.278930498,-0.318790481,Andrena prunorum,Andrena,Andreninae,Andrenidae,Female,UCSB
4,EMEC_1773532_R,0.40931202,0.315983464,0.048010624,-0.084602203,-0.36213242,-0.492851993,-0.019477859,0.057562603,0.128195763,0.15288132,0.239245289,0.17745363,0.188037442,-0.002338312,-0.010713788,-0.139812274,-0.282162247,-0.32259106,Andrena prunorum,Andrena,Andreninae,Andrenidae,Female,UCSB
5,EMEC_1773557_L,0.408870153,0.317669401,0.047397027,-0.073382386,-0.368795934,-0.495587629,-0.027623907,0.05644751,0.135005766,0.150913071,0.234734002,0.179066288,0.195508798,-0.010384179,-0.008933016,-0.15337619,-0.278548452,-0.308980322,Andrena prunorum,Andrena,Andreninae,Andrenidae,Female,UCSB
6,EMEC_1773557_R,0.410518763,0.317391913,0.045694547,-0.075295372,-0.367181175,-0.499813366,-0.028047718,0.056437157,0.14029525,0.144218768,0.235816983,0.177249969,0.192838003,-0.005403799,-0.011840316,-0.15076784,-0.274336279,-0.307775489,Andrena prunorum,Andrena,Andreninae,Andrenidae,Female,UCSB
7,EMEC_1773582_L,0.40950115,0.319695744,0.038020723,-0.094410091,-0.356377252,-0.484525935,-0.023921141,0.056948063,0.135068741,0.149573809,0.241854865,0.180373825,0.186472304,0.002703406,-0.008200173,-0.146550569,-0.288406821,-0.317820646,Andrena prunorum,Andrena,Andreninae,Andrenidae,Female,UCSB
8,EMEC_1773582_R,0.406736065,0.319619551,0.040115216,-0.092212717,-0.357951191,-0.483555892,-0.024760867,0.059584604,0.13242523,0.15417709,0.24013778,0.17878656,0.189464045,0.001910044,-0.007645495,-0.146787558,-0.288375782,-0.321666685,Andrena prunorum,Andrena,Andreninae,Andrenidae,Female,UCSB
9,EMEC_1773606_L,0.414346152,0.320889775,0.046860097,-0.093045871,-0.371817032,-0.495382722,-0.019670601,0.058392943,0.139427258,0.141292214,0.235335977,0.1701491,0.182826389,-0.005283735,-0.004770952,-0.14055082,-0.268209105,-0.310789068,Andrena prunorum,Andrena,Andreninae,Andrenidae,Female,UCSB
10,EMEC_1773606_R,0.414355187,0.316385949,0.047213042,-0.087856001,-0.375395052,-0.490448523,-0.020866271,0.060955896,0.135655773,0.148592322,0.232017908,0.170454854,0.189256985,-0.007774741,-0.00291238,-0.144870659,-0.272648312,-0.312115977,Andrena prunorum,Andrena,Andreninae,Andrenidae,Female,UCSB
11,LACM_ENT247827_L,0.414114681,0.238139073,0.034423859,-0.104702109,-0.365186825,-0.540934442,0.01494041,0.122640642,0.186564711,0.095175833,0.188884057,0.180217655,0.212976499,0.033163144,0.005304219,-0.127215218,-0.270561945,-0.317944244,Hesperapis larreae,Hesperapis,Dasypodainae,Melittidae,Female,LACM
12,LACM_ENT247827_R,0.419753118,0.234969876,0.034952908,-0.104198789,-0.36873431,-0.540667311,0.013555049,0.121665521,0.188703939,0.091354439,0.18820358,0.180145607,0.212106868,0.029380396,0.0057357,-0.121958324,-0.270533562,-0.314434706,Hesperapis larreae,Hesperapis,Dasypodainae,Melittidae,Female,LACM
13,LACM_ENT601903_R,0.413000883,0.229642578,0.027935302,-0.100574886,-0.372232013,-0.536634692,0.016374371,0.129406743,0.193081715,0.088784389,0.189128547,0.183213902,0.216426856,0.033675737,0.01073647,-0.133253218,-0.266757421,-0.321955262,Hesperapis larreae,Hesperapis,Dasypodainae,Melittidae,Female,LACM
14,LACM_ENT601925_L,0.420551041,0.227333898,0.028033869,-0.096786954,-0.371611327,-0.541274797,0.017347122,0.12331886,0.193088288,0.090135795,0.188010492,0.177285495,0.215160535,0.033622071,0.007653735,-0.129084119,-0.26146042,-0.321323584,Hesperapis larreae,Hesperapis,Dasypodainae,Melittidae,Female,LACM
15,LACM_ENT601925_R,0.409959656,0.239559316,0.032306978,-0.100344208,-0.367047095,-0.544598153,0.018895627,0.122425461,0.188842418,0.105152086,0.182079703,0.173396329,0.210050009,0.035169637,0.011115903,-0.128981315,-0.259566128,-0.328416223,Hesperapis larreae,Hesperapis,Dasypodainae,Melittidae,Female,LACM
16,LACM_ENT601968_L,0.397882391,0.252048959,0.03049624,-0.104778191,-0.381292198,-0.547844163,0.031474037,0.133983836,0.188029088,0.093176535,0.179131372,0.176142033,0.205910719,0.037320733,0.013823195,-0.133322837,-0.256850164,-0.315331586,Hesperapis larreae,Hesperapis,Dasypodainae,Melittidae,Female,LACM
17,LACM_ENT601968_R,0.411439994,0.245734991,0.036740592,-0.109978968,-0.376328119,-0.543668632,0.027835161,0.12492415,0.183300832,0.092905322,0.182533373,0.178029965,0.21014634,0.029523611,0.00898156,-0.131610282,-0.255294615,-0.315215275,Hesperapis larreae,Hesperapis,Dasypodainae,Melittidae,Female,LACM
18,LACM_ENT602211_R,0.405160707,0.249296387,0.02994853,-0.110262563,-0.365739068,-0.538544498,0.021760087,0.125036956,0.183343461,0.101442112,0.190701011,0.172424889,0.207299433,0.032316506,0.016657586,-0.131045161,-0.266032305,-0.323764071,Hesperapis larreae,Hesperapis,Dasypodainae,Melittidae,Female,LACM
19,LACM_ENT602232_L,0.401451666,0.233069346,0.044510276,-0.098485479,-0.374197146,-0.5328345,0.020809759,0.119641753,0.186034325,0.106876104,0.190141117,0.181431409,0.216293712,0.030588952,0.012270724,-0.127525153,-0.276431991,-0.333644874,Hesperapis larreae,Hesperapis,Dasypodainae,Melittidae,Female,LACM
20,LACM_ENT602232_R,0.397812083,0.235953736,0.039830681,-0.086017105,-0.371559883,-0.540207207,0.019112066,0.119625117,0.185450513,0.110567998,0.186637926,0.185821012,0.215808321,0.029375734,0.010741899,-0.13107816,-0.274162222,-0.33371251,Hesperapis larreae,Hesperapis,Dasypodainae,Melittidae,Female,LACM
21,LACM_ENT602292_L,0.401824337,0.241465058,0.024810311,-0.108462381,-0.363505165,-0.541131688,0.022208742,0.126456105,0.19633468,0.097641015,0.183768322,0.178107599,0.212300278,0.036515306,0.016631767,-0.127721099,-0.270941817,-0.32630137,Hesperapis larreae,Hesperapis,Dasypodainae,Melittidae,Female,LACM
22,LACM_ENT602292_R,0.398552198,0.243733961,0.037003148,-0.104448964,-0.363589033,-0.542641097,0.018762073,0.123925135,0.188702578,0.10138396,0.190907012,0.179756467,0.206575555,0.037336076,0.011106677,-0.124251344,-0.270042655,-0.332771748,Hesperapis larreae,Hesperapis,Dasypodainae,Melittidae,Female,LACM
23,LACM_ENT602319_L,0.400918863,0.246236288,0.042227114,-0.112263571,-0.367106278,-0.543887437,0.023196093,0.1257705,0.184908427,0.106567202,0.180629308,0.178745596,0.206984482,0.035367604,0.014311204,-0.132489523,-0.26836142,-0.321754453,Hesperapis larreae,Hesperapis,Dasypodainae,Melittidae,Female,LACM
24,LACM_ENT602319_R,0.400089624,0.242769981,0.041428018,-0.106017724,-0.363984191,-0.540063151,0.018450681,0.12347938,0.183847382,0.099667616,0.19434998,0.185319076,0.207265484,0.03646458,0.008669153,-0.131789263,-0.272416874,-0.327529753,Hesperapis larreae,Hesperapis,Dasypodainae,Melittidae,Female,LACM
25,SBMNH_ENT0116669_L,0.502539036,0.37238008,-0.105129735,-0.21492357,-0.402448805,-0.426646369,0.033635963,0.076718003,0.163875397,0.114460461,0.199505972,0.084247469,0.10249422,0.034612414,0.046786882,-0.073540035,-0.223795639,-0.284771744,Anthophora edwardsii,Anthophora,Apinae,Apidae,Female,SBMNH
26,SBMNH_ENT0116669_L,0.502539036,0.37238008,-0.105129735,-0.21492357,-0.402448805,-0.426646369,0.033635963,0.076718003,0.163875397,0.114460461,0.199505972,0.084247469,0.10249422,0.034612414,0.046786882,-0.073540035,-0.223795639,-0.284771744,Anthophora edwardsii,Anthophora,Apinae,Apidae,Female,SBMNH
27,SBMNH_ENT0116669_R,0.501161954,0.369998647,-0.106307542,-0.210685416,-0.404862945,-0.427111249,0.036437125,0.074416574,0.166952853,0.116782373,0.194463264,0.087259391,0.104470206,0.030772557,0.048563301,-0.070103815,-0.223674047,-0.28853323,Anthophora edwardsii,Anthophora,Apinae,Apidae,Female,SBMNH
28,SBMNH_ENT0116669_R,0.501161954,0.369998647,-0.106307542,-0.210685416,-0.404862945,-0.427111249,0.036437125,0.074416574,0.166952853,0.116782373,0.194463264,0.087259391,0.104470206,0.030772557,0.048563301,-0.070103815,-0.223674047,-0.28853323,Anthophora edwardsii,Anthophora,Apinae,Apidae,Female,SBMNH
29,SBMNH_ENT0116670_L,0.494766209,0.374236885,-0.086700598,-0.224478544,-0.403447769,-0.435395626,0.03645037,0.074144143,0.170424929,0.130423155,0.174365292,0.089440426,0.103429421,0.034197263,0.050981052,-0.082157627,-0.222908448,-0.277770534,Anthophora edwardsii,Anthophora,Apinae,Apidae,Female,SBMNH
30,SBMNH_ENT0116670_R,0.500363408,0.37645875,-0.091338974,-0.221969638,-0.405216738,-0.427088906,0.030919845,0.072328525,0.165543727,0.142060641,0.166478078,0.092735579,0.103780841,0.033171131,0.048129563,-0.083001479,-0.226203663,-0.277150691,Anthophora edwardsii,Anthophora,Apinae,Apidae,Female,SBMNH
31,SBMNH_ENT0116671_L,0.493049302,0.370246257,-0.108458227,-0.209351335,-0.408489898,-0.437692829,0.043566218,0.080865234,0.176265278,0.123088486,0.183054716,0.075819519,0.097462775,0.040374463,0.059462341,-0.069097387,-0.224569379,-0.285595533,Anthophora edwardsii,Anthophora,Apinae,Apidae,Female,SBMNH
32,SBMNH_ENT0116671_R,0.493754127,0.369363322,-0.101159506,-0.2180975,-0.407567299,-0.438161502,0.044642899,0.082588312,0.174637147,0.123451164,0.177023609,0.076339423,0.104624627,0.035182743,0.058637253,-0.066482734,-0.222844947,-0.285931137,Anthophora edwardsii,Anthophora,Apinae,Apidae,Female,SBMNH
33,SBMNH_ENT0116672_L,0.49973127,0.370688449,-0.109148493,-0.212592157,-0.410637591,-0.435482845,0.041520424,0.081201717,0.174719224,0.121709947,0.175066671,0.080647582,0.102827122,0.034668821,0.055097143,-0.066548956,-0.225379718,-0.278088611,Anthophora edwardsii,Anthophora,Apinae,Apidae,Female,SBMNH
34,SBMNH_ENT0116672_R,0.498892874,0.360707695,-0.10300054,-0.203062206,-0.413048282,-0.454066368,0.04721568,0.087635324,0.178725823,0.107475763,0.174055664,0.083257508,0.104719864,0.03408299,0.052206986,-0.064415884,-0.216187921,-0.275194971,Anthophora edwardsii,Anthophora,Apinae,Apidae,Female,SBMNH
35,UCSB_IZC00000964_L,0.458385977,0.380981633,-0.098740286,-0.210375893,-0.371220016,-0.437019021,0.015490152,0.083852798,0.178644657,0.114514447,0.214671419,0.101556488,0.12144717,0.031038753,0.058675237,-0.112564714,-0.228164015,-0.301174784,Bombus vosnesenskii,Bombus,Apinae,Apidae,Female,UCSB
36,UCSB_IZC00000964_R,0.45907842,0.385361083,-0.096962926,-0.209717606,-0.368990126,-0.434135918,0.010711378,0.079818667,0.174837029,0.119451873,0.213847529,0.10175655,0.127170894,0.028167969,0.053225771,-0.113612363,-0.229384745,-0.300623478,Bombus vosnesenskii,Bombus,Apinae,Apidae,Female,UCSB
37,UCSB_IZC00005855_L,0.409801333,0.281174984,-0.011825629,-0.120863653,-0.338271464,-0.501423995,0.023980704,0.098840945,0.158586775,0.133543292,0.204471645,0.175273001,0.20895611,0.037501655,0.014936946,-0.169092671,-0.285636679,-0.3199533,Ceratina punctagena,Ceratina,Xylocopinae,Apidae,Female,UCSB
38,UCSB_IZC00005855_R,0.406358796,0.282941541,-0.013817642,-0.122758996,-0.3386229,-0.499125172,0.023641173,0.100150137,0.161233063,0.133638817,0.205486342,0.177327354,0.205675492,0.043760468,0.016323735,-0.179063754,-0.283979524,-0.319168931,Ceratina punctagena,Ceratina,Xylocopinae,Apidae,Female,UCSB
39,UCSB_IZC00006181_L,0.4644232,0.420648438,-0.103099645,-0.213829291,-0.37025248,-0.440079995,0.02014738,0.075204501,0.146837892,0.117008209,0.22085059,0.093476444,0.11043107,0.022923502,0.038985124,-0.095247341,-0.220402334,-0.288025264,Bombus vosnesenskii,Bombus,Apinae,Apidae,Female,UCSB
40,UCSB_IZC00006181_R,0.467200097,0.422340618,-0.100843194,-0.211278506,-0.363717189,-0.447575237,0.019924596,0.071799449,0.142149365,0.117698258,0.222193311,0.092223204,0.110487647,0.022677771,0.033037729,-0.094870401,-0.214802737,-0.288644782,Bombus vosnesenskii,Bombus,Apinae,Apidae,Female,UCSB
41,UCSB_IZC00008208_L,0.400880817,0.312927682,-0.0189458,-0.122548721,-0.329090923,-0.487757086,0.014127707,0.082609356,0.147796968,0.114929584,0.247713802,0.173331686,0.210276712,0.037235292,-0.001233211,-0.180674863,-0.294481283,-0.307097719,Agapostemon texanus,Agapostemon,Halictinae,Halictidae,Female,UCSB
42,UCSB_IZC00008208_R,0.399790736,0.313416023,-0.026767267,-0.124580893,-0.335037058,-0.478346191,0.014898886,0.087558577,0.149067186,0.11362204,0.247986074,0.175425426,0.209655914,0.031927688,0.008128525,-0.18157002,-0.296596187,-0.308579459,Agapostemon texanus,Agapostemon,Halictinae,Halictidae,Female,UCSB
43,UCSB_IZC00009007_L,0.488711164,0.300425957,-0.006607383,-0.166696701,-0.349913549,-0.418643122,-0.054112023,0.04868312,0.158152537,0.210818256,0.199786994,0.13349713,0.141987033,0.039690652,0.035294766,-0.170268223,-0.270529316,-0.320277291,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
44,UCSB_IZC00009007_R,0.496632045,0.293407418,-0.006255214,-0.158799427,-0.354740973,-0.427156031,-0.053400244,0.053338747,0.156973678,0.20492218,0.192877439,0.136186967,0.143494904,0.03773298,0.029162908,-0.164326178,-0.263376972,-0.316674228,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
45,UCSB_IZC00009049_L,0.488323969,0.29569109,-0.004174022,-0.170767918,-0.358031938,-0.432405967,-0.042884677,0.058612632,0.165636831,0.189125883,0.193500982,0.135723867,0.142587819,0.040662176,0.03116517,-0.155815896,-0.261106123,-0.315843878,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
46,UCSB_IZC00009049_R,0.482786005,0.297361217,0.002989431,-0.171244519,-0.355636239,-0.43490239,-0.046292015,0.05876558,0.166172931,0.184715089,0.197644146,0.139573289,0.146625654,0.037616899,0.028174379,-0.156794288,-0.259631416,-0.317923752,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
47,UCSB_IZC00009052_L,0.483251616,0.292258182,0.002864872,-0.166392556,-0.349111242,-0.438636792,-0.041336123,0.054158713,0.162943329,0.197580157,0.190865233,0.141826057,0.146353722,0.04518195,0.025328235,-0.162243795,-0.264969028,-0.31992253,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
48,UCSB_IZC00009052_R,0.478354094,0.284617638,0.010675101,-0.167564849,-0.348614732,-0.439247029,-0.037525221,0.057891727,0.161413272,0.193063013,0.194727782,0.147192691,0.151365789,0.042744289,0.025181413,-0.158600856,-0.266442825,-0.329231296,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
49,UCSB_IZC00009089_L,0.448304208,0.389346271,-0.090138445,-0.19657287,-0.370986122,-0.448419939,0.015728252,0.080240387,0.172498258,0.119597329,0.213476086,0.100793756,0.126596014,0.025784756,0.050431044,-0.104240601,-0.230361475,-0.30207691,Bombus vosnesenskii,Bombus,Apinae,Apidae,Female,UCSB
50,UCSB_IZC00009089_R,0.447788521,0.386606691,-0.084223059,-0.201011158,-0.373427699,-0.446623886,0.018085273,0.083087997,0.169717322,0.116813549,0.212956794,0.106480833,0.127981524,0.027043306,0.046696071,-0.105841827,-0.226696034,-0.305434216,Bombus vosnesenskii,Bombus,Apinae,Apidae,Female,UCSB
51,UCSB_IZC00009102_L,0.45863239,0.406225793,-0.098731243,-0.203699804,-0.369319737,-0.430863161,0.006468087,0.076367659,0.154920016,0.123579854,0.223468974,0.102592154,0.121152112,0.021908184,0.044150794,-0.111366385,-0.230800841,-0.294684846,Bombus vosnesenskii,Bombus,Apinae,Apidae,Female,UCSB
52,UCSB_IZC00009102_R,0.452508368,0.403291662,-0.091050586,-0.202355697,-0.367667514,-0.441307234,0.006747333,0.082510845,0.157322823,0.118896437,0.220909205,0.105092887,0.123371219,0.029705966,0.038532069,-0.113645729,-0.233123024,-0.289739029,Bombus vosnesenskii,Bombus,Apinae,Apidae,Female,UCSB
53,UCSB_IZC00009200_R,0.459875654,0.383269152,-0.07012019,-0.20549674,-0.405469867,-0.44246933,0.045117693,0.073580834,0.161712794,0.102680465,0.219108848,0.099280279,0.112236406,0.023943131,0.046714655,-0.084117464,-0.238633705,-0.281212614,Habropoda depressa,Habropoda,Apinae,Apidae,Female,UCSB
54,UCSB_IZC00009790_L,0.456585359,0.381995989,-0.066789432,-0.212039855,-0.404572612,-0.433756933,0.03715814,0.07214387,0.169275473,0.099091895,0.229302475,0.097964015,0.112169662,0.027070673,0.050971596,-0.092872786,-0.240477858,-0.283219672,Habropoda depressa,Habropoda,Apinae,Apidae,Female,UCSB
55,UCSB_IZC00009790_R,0.452881401,0.381600752,-0.066743474,-0.205030231,-0.40467333,-0.439484546,0.042606489,0.073693022,0.165149917,0.095980718,0.227372441,0.09956962,0.125565801,0.01698542,0.048939465,-0.091526816,-0.239735879,-0.283150771,Habropoda depressa,Habropoda,Apinae,Apidae,Female,UCSB
56,UCSB_IZC00009829_L,0.444501607,0.266952457,-0.024285562,-0.166727427,-0.368210777,-0.448315289,0.042954651,0.09166567,0.161464672,0.143696937,0.2085638,0.145906643,0.165398958,0.026845786,0.055414763,-0.093037578,-0.291415738,-0.361373571,Eucera actuosa,Eucera,Apinae,Apidae,Female,UCSB
57,UCSB_IZC00009970_L,0.43766398,0.289891037,-0.01250172,-0.202437191,-0.390236113,-0.43715785,0.037768078,0.104498925,0.172510854,0.126905869,0.199483406,0.152864995,0.148702053,0.030143258,0.062711008,-0.100851007,-0.293377438,-0.326582143,Osmia nemoris,Osmia,Megachilinae,Megachilidae,Female,UCSB
58,UCSB_IZC00009970_R,0.435723544,0.288955696,-0.005078906,-0.199474681,-0.39002888,-0.446152673,0.039655078,0.102974886,0.173425935,0.120328286,0.196801288,0.161376173,0.150660615,0.028147765,0.054351431,-0.096241899,-0.290110917,-0.325312742,Osmia nemoris,Osmia,Megachilinae,Megachilidae,Female,UCSB
59,UCSB_IZC00010266_L,0.469566338,0.307989149,-0.105571538,-0.182095229,-0.356172284,-0.398336521,-0.044270124,0.091446266,0.217443942,0.143633775,0.207231551,0.134640235,0.15369798,0.047437197,0.07620062,-0.180672926,-0.273148627,-0.309019804,Xylocopa tabaniformis orpifex,Xylocopa,Xylocopinae,Apidae,Female,UCSB
60,UCSB_IZC00010266_R,0.470754498,0.305510461,-0.104015551,-0.178999001,-0.353962534,-0.401273769,-0.043115985,0.091105992,0.213995888,0.143891694,0.20451401,0.137696251,0.160370876,0.047204868,0.068973797,-0.180326961,-0.271750165,-0.310574369,Xylocopa tabaniformis orpifex,Xylocopa,Xylocopinae,Apidae,Female,UCSB
61,UCSB_IZC00010287_L,0.44943059,0.387394681,-0.068466033,-0.207324414,-0.405801909,-0.438296142,0.044310516,0.079815173,0.158937537,0.096966473,0.228736995,0.101377842,0.116911094,0.023167792,0.047173117,-0.088253423,-0.23903557,-0.287044319,Habropoda depressa,Habropoda,Apinae,Apidae,Female,UCSB
62,UCSB_IZC00010287_R,0.452264739,0.388812435,-0.069859644,-0.20649816,-0.406301182,-0.430392121,0.044251101,0.074598442,0.15312439,0.107360636,0.22678903,0.098811434,0.120926452,0.023457369,0.043777052,-0.088327276,-0.242726855,-0.290067842,Habropoda depressa,Habropoda,Apinae,Apidae,Female,UCSB
63,UCSB_IZC00010301_L,0.459911503,0.297236037,-0.10655245,-0.185555544,-0.347861304,-0.418587678,-0.02846265,0.100857061,0.229015024,0.124133894,0.207216458,0.137316702,0.155640721,0.058338248,0.075301976,-0.173384148,-0.269952705,-0.314611146,Xylocopa tabaniformis orpifex,Xylocopa,Xylocopinae,Apidae,Female,UCSB
64,UCSB_IZC00010301_R,0.462599054,0.300204739,-0.104242063,-0.197845417,-0.344991815,-0.406103613,-0.033914129,0.095309769,0.228983475,0.127298206,0.212558714,0.13626225,0.155298706,0.059887949,0.075869093,-0.17920406,-0.273470616,-0.314500244,Xylocopa tabaniformis orpifex,Xylocopa,Xylocopinae,Apidae,Female,UCSB
65,UCSB_IZC00010315_L,0.473593395,0.310491013,-0.096411661,-0.174423339,-0.342990025,-0.428720233,-0.027409235,0.080640679,0.205229407,0.146009779,0.206205522,0.12555499,0.145392851,0.054425257,0.06008933,-0.164578997,-0.259313297,-0.313785435,Xylocopa tabaniformis orpifex,Xylocopa,Xylocopinae,Apidae,Female,UCSB
66,UCSB_IZC00010315_R,0.475049426,0.31901153,-0.104033075,-0.178212301,-0.346103688,-0.416524901,-0.032752593,0.079822546,0.203743055,0.147151684,0.209088916,0.121042105,0.1496404,0.051149086,0.06020315,-0.167231198,-0.255627209,-0.315416934,Xylocopa tabaniformis orpifex,Xylocopa,Xylocopinae,Apidae,Female,UCSB
67,UCSB_IZC00010322_L,0.489175171,0.363503737,-0.094610264,-0.216104073,-0.40359789,-0.439495264,0.038156497,0.082732058,0.180240028,0.117381376,0.181114098,0.089125594,0.108051174,0.034836506,0.056427941,-0.076891147,-0.223142226,-0.286903315,Anthophora edwardsii,Anthophora,Apinae,Apidae,Female,UCSB
68,UCSB_IZC00010322_R,0.50054902,0.357650929,-0.105290606,-0.209922753,-0.405325447,-0.438388607,0.037783751,0.084329803,0.178613911,0.112160474,0.185138898,0.084679334,0.104437607,0.038069614,0.053294103,-0.069003996,-0.220717603,-0.28805843,Anthophora edwardsii,Anthophora,Apinae,Apidae,Female,UCSB
69,UCSB_IZC00010360_L,0.480859842,0.292924589,0.002175108,-0.151523174,-0.365136305,-0.416685452,-0.047879701,0.049842256,0.155422837,0.206756153,0.201580595,0.142363513,0.151987512,0.031550943,0.031861593,-0.167499855,-0.272300197,-0.326300257,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
70,UCSB_IZC00010360_R,0.477372524,0.290210496,0.01266684,-0.14650875,-0.354199602,-0.438791981,-0.049155396,0.049977661,0.158428207,0.202219931,0.193370126,0.148719327,0.158609789,0.034612814,0.018370261,-0.164152116,-0.26970217,-0.322047962,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
71,UCSB_IZC00010379_L,0.496468082,0.348127756,-0.097796528,-0.211880721,-0.408557973,-0.434613606,0.03702016,0.088272651,0.182960178,0.115588913,0.178472851,0.093078779,0.110597336,0.040950259,0.056357397,-0.082363057,-0.229003782,-0.283678694,Anthophora edwardsii,Anthophora,Apinae,Apidae,Female,UCSB
72,UCSB_IZC00010379_R,0.500425411,0.345103886,-0.102047301,-0.213368978,-0.403963211,-0.434572947,0.038100401,0.084977493,0.185345249,0.114705228,0.180108264,0.092916471,0.109315214,0.040647793,0.058968934,-0.083608448,-0.229114377,-0.283939079,Anthophora edwardsii,Anthophora,Apinae,Apidae,Female,UCSB
73,UCSB_IZC00010381_L,0.464745561,0.30615722,0.015392586,-0.171343331,-0.370909114,-0.432123296,-0.038781254,0.063739275,0.163122353,0.189982477,0.193837969,0.140366737,0.147605641,0.038575955,0.031366768,-0.162096078,-0.264252126,-0.315387343,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
74,UCSB_IZC00010381_R,0.472124097,0.295713369,0.020744344,-0.164100765,-0.370312456,-0.439038815,-0.039280027,0.060384167,0.163766087,0.191388449,0.192898245,0.138371695,0.146417849,0.040450785,0.029604392,-0.162943672,-0.265080874,-0.311106868,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
75,UCSB_IZC00010403_L,0.448891123,0.388597214,-0.0822782,-0.217787031,-0.369305126,-0.430633644,0.012207586,0.080462076,0.169846001,0.124132285,0.220847187,0.100022581,0.121682326,0.033937435,0.053452387,-0.107588797,-0.241339647,-0.305145757,Bombus vosnesenskii,Bombus,Apinae,Apidae,Female,UCSB
76,UCSB_IZC00010403_R,0.451860905,0.381785757,-0.085473173,-0.217222073,-0.372320788,-0.427175686,0.013006067,0.081095546,0.174443445,0.121177505,0.219897142,0.100848948,0.126258556,0.030832777,0.057484276,-0.111667246,-0.23763305,-0.307198909,Bombus vosnesenskii,Bombus,Apinae,Apidae,Female,UCSB
77,UCSB_IZC00010413_L,0.48352461,0.293029643,0.006305308,-0.162717221,-0.357285496,-0.445129734,-0.040029572,0.052646679,0.169655784,0.190634904,0.189782413,0.135084895,0.145145289,0.040477248,0.027486985,-0.152430241,-0.263061871,-0.313119622,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
78,UCSB_IZC00010413_R,0.482403722,0.287502261,0.001807219,-0.159907832,-0.364720842,-0.442982789,-0.036334373,0.055993104,0.17623953,0.187498655,0.187879353,0.131600822,0.148103108,0.041108366,0.032670252,-0.152471621,-0.260201781,-0.316187156,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
79,UCSB_IZC00010425_L,0.447709674,0.369473564,-0.112823344,-0.215222671,-0.363947973,-0.426900358,0.027483353,0.092914897,0.181312857,0.112731239,0.221731283,0.099149253,0.133346162,0.047466871,0.06144915,-0.112736542,-0.249078707,-0.314058709,Bombus californicus,Bombus,Apinae,Apidae,Female,UCSB
80,UCSB_IZC00010425_R,0.443852835,0.365660118,-0.110163307,-0.215635616,-0.359826173,-0.429034977,0.025874763,0.093103377,0.186168978,0.109727898,0.22495954,0.101170871,0.135772582,0.047237198,0.063777,-0.115932028,-0.249314566,-0.317398494,Bombus californicus,Bombus,Apinae,Apidae,Female,UCSB
81,UCSB_IZC00010431_L,0.45222415,0.370632476,-0.113963771,-0.233726922,-0.353990945,-0.413735556,0.021063685,0.090487973,0.18100891,0.118787926,0.226512555,0.10020168,0.126392438,0.049768507,0.068624587,-0.11872579,-0.253110064,-0.318451839,Bombus californicus,Bombus,Apinae,Apidae,Female,UCSB
82,UCSB_IZC00010431_R,0.454062978,0.371192671,-0.121580163,-0.21799625,-0.357593807,-0.419813193,0.02267114,0.090980652,0.178075973,0.118412425,0.225579717,0.099200816,0.125029762,0.048968568,0.06526267,-0.11377335,-0.253487503,-0.315193104,Bombus californicus,Bombus,Apinae,Apidae,Female,UCSB
83,UCSB_IZC00010460_L,0.446481006,0.378017559,-0.111689446,-0.209677547,-0.358178693,-0.4298381,0.018900063,0.090199395,0.175785762,0.114868066,0.224655776,0.105403855,0.132393632,0.041012803,0.05822386,-0.117908186,-0.25149361,-0.307156195,Bombus californicus,Bombus,Apinae,Apidae,Female,UCSB
